idPk;cost;warranty;inStock;timeDelevery;warrantyImported;usefulLife;spareParts;primaryFunctionalities;secondlyFunctionalities;brand;model;height;width;deep;weight;Items_idPk
905;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte al cuello en uso diario";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1053
906;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte a equipo medico";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1054
907;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Reducir el movimiento de la rodilla";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1055
908;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte para movilidad diaria.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1056
909;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Reducir el movimiento de la rodilla";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1057
910;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Reducir el movimiento de la muñeca y dedo";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1058
911;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"permitir ajustar la posición y altura de la misma para proporcionar un mejor descanso";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1059
912;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"DAR SOPORTE AL PACIENTE DURANTE BAÑO.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1060
913;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Inmovilizador tobillo alto";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1061
914;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte al uso diario de la descarga de residuos";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1062
915;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"mejora la circulación, evitando hinchazones y contribuyendo a una relajación y comodidad óptimas.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1063
916;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte al uso diario del inodoro";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1064
917;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte para movilidad diaria.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1065
918;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte al cuello en uso diario";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1066
919;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte al uso diario del inodoro";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1067
920;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Reducir el movimiento de la rodilla";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1068
921;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Para traslado de pacientes con dificultad para caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1069
922;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Permite la rehabilitación física";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1070
923;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte a equipo medico";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1071
924;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte a equipo medico";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1072
925;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"DAR SOPORTE AL PACIENTE DURANTE BAÑO.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1073
926;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"DAR SOPORTE AL PACIENTE DURANTE BAÑO.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1074
927;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Permite la rehabilitación física";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1075
928;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Reducir el movimiento de la muñeca y dedo";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1076
929;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"mejora la circulación, evitando hinchazones y contribuyendo a una relajación y comodidad óptimas.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1077
930;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Para traslado de pacientes con dificultad para caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1078
931;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Permite la rehabilitación física";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1079
932;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte al uso diario del inodoro";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1080
933;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte al uso diario";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1081
934;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Andaderas para dar ayuda a la hora de caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1082
935;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Inodoro Portatil 3 en 1";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1083
936;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Para traslado de pacientes con dificultad para caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1084
937;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"evitar hinchazones y contribuyendo a una relajación";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1085
938;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte a la hora de caminar";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1086
939;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte para movilidad diaria.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1087
940;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Para traslado de pacientes con dificultad para caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1088
941;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte al uso diario de la descarga de residuos";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1089
942;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte y estabilidad al usuario";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1090
943;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Reducir el movimiento del dedo";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1091
944;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Para traslado de pacientes con dificultad para caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1092
945;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"dar soporte a la hora de caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1093
946;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Reducir el movimiento del codo.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1094
947;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Permite la rehabilitación física";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1095
948;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Reducir el movimiento del muslo";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1096
949;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"mejora la circulación, evitando hinchazones y contribuyendo a una relajación y comodidad óptimas.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1097
950;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte a equipo medico";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1098
951;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Inmovilizador tobillo corto";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1099
952;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Andaderas para dar ayuda a la hora de caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1100
953;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Para traslado de pacientes con dificultad para caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1101
954;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"evita hinchazones y contribuyendo a una relajación";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1102
955;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Reducir el movimiento del brazo o para estabilizar la clavícula.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1103
956;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte a equipo medico";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1104
957;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte al uso diario del inodoro";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1105
958;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte para movilidad diaria.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1106
959;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"mejora la circulación, evitando hinchazones y contribuyendo a una relajación y comodidad óptimas.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1107
960;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte a equipo medico";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1108
961;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Andaderas para dar ayuda a la hora de caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1109
962;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte y protección al pie";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1110
963;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte y estabilidad al usuario con oxígeno";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1111
964;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte y protección al usuario";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1112
965;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte y estabilidad al usuario";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1113
966;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte para movilidad diaria.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1114
967;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"evita hinchazones y contribuyendo a una relajación";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1115
968;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"permitir ajustar la posición y altura de la misma para proporcionar un mejor descanso y adaptabilidad a la ergonomía o condición del usuario.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1116
969;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"DAR SOPORTE AL PACIENTE DURANTE BAÑO.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1117
970;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Para traslado de pacientes con dificultad para caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1118
971;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte a equipo medico";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1119
972;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Reducir el movimiento de la muñeca y antebrazo";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1120
973;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Permitir generar ejercicios de rehabilitación.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1121
974;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"DAR SOPORTE AL PACIENTE DURANTE BAÑO.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1122
975;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Reducir el movimiento de la rodilla";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1123
976;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte al uso diario del inodoro";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1124
977;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Para traslado de pacientes con dificultad para caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1125
978;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte y estabilidad al usuario con discapacidad motriz";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1126
979;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Dar soporte a equipo medico";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1127
980;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"se ajusta a la altura para que el paciente pueda comer en una posición cómoda en su cama";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1128
981;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"el objetivo de que el cuidador del paciente no realize fuerzas superiores a las de su capacidad, por lo que la grúa permite mover al paciente de la cama a la silla de baño, silla de ruedas o bien sostenerlo mientras se limpia su cama.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1129
982;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"permitir ajustar la posición y altura de la misma para proporcionar un mejor descanso y adaptabilidad a la ergonomía o condición del usuario.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1130
983;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Herramienta que da oxígeno al usuario";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1131
984;"No se especifica dicha información.";"No brinda información";0;"No se especifica dicha información.";"No brinda información";"No";"No brinda información";"Andaderas para dar ayuda a la hora de caminar.";"No brinda información";" ADC, BELL-HORN, DRIVE, PHARMA SUPPLY, GF HEALTH.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1132
985;"¢45 mil";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permite el descanso adecuado del usuario.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1133
986;"¢50 mil";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permite el descanso adecuado del usuario.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1134
987;"¢2 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permite al usuario poder realizar su necesidad fisiológica dentro del mismo, el producto es de alta resistencia y durabilidad al ser fabricado de acero inoxidable, y de fácil manejo y limpieza.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1135
988;"¢14 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permitir el apoyo del usuario mientras camina.";"No brinda información";" No se especifica.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1136
989;"¢2 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Canula Nasal Niño";"No brinda información";" No se especifican.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1137
990;"¢2 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Canula Nasal para Adulto";"No brinda información";" No se especifican.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1138
991;"¢120 mil colones";"No brinda información";1;"Depende de la disposición del distribuidor mayorista en el extranjero.";"No brinda información";"No se brindó información.";"No brinda información";"Permite al terapeuta poder acostar al paciente para la realización de masajes, las estructuras de soporte son reclinables.";"No brinda información";" No se especifican.";"No brinda información";"No brinda información";"No brinda información";"No brinda información";"No brinda información";1139
